oid,proname,pronamespace,proowner,prolang,procost,prorows,provariadic,prosupport,prokind,prosecdef,proleakproof,proisstrict,proretset,provolatile,proparallel,pronargs,pronargdefaults,prorettype,proargtypes,proallargtypes,proargmodes,proargnames,proargdefaults,protrftypes,prosrc,probin,prosqlbody,proconfig,proacl
3713,ts_token_type,11,10,12,1,16,0,0,f,f,f,t,t,i,s,1,0,2249,26,"{26,23,25,25}","{i,o,o,o}","{parser_oid,tokid,alias,description}",,,ts_token_type_byid,,,,
3714,ts_token_type,11,10,12,1,16,0,0,f,f,f,t,t,s,s,1,0,2249,25,"{25,23,25,25}","{i,o,o,o}","{parser_name,tokid,alias,description}",,,ts_token_type_byname,,,,
3715,ts_parse,11,10,12,1,1000,0,0,f,f,f,t,t,i,s,2,0,2249,26 25,"{26,25,23,25}","{i,i,o,o}","{parser_oid,txt,tokid,token}",,,ts_parse_byid,,,,
5001,phraseto_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,s,s,1,0,3615,25,,,,,,phraseto_tsquery,,,,
3716,ts_parse,11,10,12,1,1000,0,0,f,f,f,t,t,s,s,2,0,2249,25 25,"{25,25,23,25}","{i,i,o,o}","{parser_name,txt,tokid,token}",,,ts_parse_byname,,,,
3717,prsd_start,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,2281,2281 23,,,,,,prsd_start,,,,
3718,prsd_nexttoken,11,10,12,1,0,0,0,f,f,f,t,f,i,s,3,0,2281,2281 2281 2281,,,,,,prsd_nexttoken,,,,
3719,prsd_end,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2278,2281,,,,,,prsd_end,,,,
3720,prsd_headline,11,10,12,1,0,0,0,f,f,f,t,f,i,s,3,0,2281,2281 2281 3615,,,,,,prsd_headline,,,,
3721,prsd_lextype,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2281,2281,,,,,,prsd_lextype,,,,
3723,ts_lexize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,1009,3769 25,,,,,,ts_lexize,,,,
3725,dsimple_init,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2281,2281,,,,,,dsimple_init,,,,
3726,dsimple_lexize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,0,2281,2281 2281 2281 2281,,,,,,dsimple_lexize,,,,
3728,dsynonym_init,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2281,2281,,,,,,dsynonym_init,,,,
3729,dsynonym_lexize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,0,2281,2281 2281 2281 2281,,,,,,dsynonym_lexize,,,,
3731,dispell_init,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2281,2281,,,,,,dispell_init,,,,
3732,dispell_lexize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,0,2281,2281 2281 2281 2281,,,,,,dispell_lexize,,,,
3740,thesaurus_init,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2281,2281,,,,,,thesaurus_init,,,,
3741,thesaurus_lexize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,0,2281,2281 2281 2281 2281,,,,,,thesaurus_lexize,,,,
3743,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,i,s,4,0,25,3734 25 3615 25,,,,,,ts_headline_byid_opt,,,,
3744,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,i,s,3,0,25,3734 25 3615,,,,,,ts_headline_byid,,,,
3754,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,s,s,3,0,25,25 3615 25,,,,,,ts_headline_opt,,,,
3755,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,s,s,2,0,25,25 3615,,,,,,ts_headline,,,,
4201,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,i,s,4,0,3802,3734 3802 3615 25,,,,,,ts_headline_jsonb_byid_opt,,,,
4202,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,i,s,3,0,3802,3734 3802 3615,,,,,,ts_headline_jsonb_byid,,,,
4203,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,s,s,3,0,3802,3802 3615 25,,,,,,ts_headline_jsonb_opt,,,,
4204,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,s,s,2,0,3802,3802 3615,,,,,,ts_headline_jsonb,,,,
4205,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,i,s,4,0,114,3734 114 3615 25,,,,,,ts_headline_json_byid_opt,,,,
4206,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,i,s,3,0,114,3734 114 3615,,,,,,ts_headline_json_byid,,,,
4207,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,s,s,3,0,114,114 3615 25,,,,,,ts_headline_json_opt,,,,
4208,ts_headline,11,10,12,100,0,0,0,f,f,f,t,f,s,s,2,0,114,114 3615,,,,,,ts_headline_json,,,,
3745,to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,i,s,2,0,3614,3734 25,,,,,,to_tsvector_byid,,,,
3746,to_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,i,s,2,0,3615,3734 25,,,,,,to_tsquery_byid,,,,
3747,plainto_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,i,s,2,0,3615,3734 25,,,,,,plainto_tsquery_byid,,,,
5006,phraseto_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,i,s,2,0,3615,3734 25,,,,,,phraseto_tsquery_byid,,,,
5007,websearch_to_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,i,s,2,0,3615,3734 25,,,,,,websearch_to_tsquery_byid,,,,
3749,to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,s,s,1,0,3614,25,,,,,,to_tsvector,,,,
3750,to_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,s,s,1,0,3615,25,,,,,,to_tsquery,,,,
3751,plainto_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,s,s,1,0,3615,25,,,,,,plainto_tsquery,,,,
5009,websearch_to_tsquery,11,10,12,100,0,0,0,f,f,f,t,f,s,s,1,0,3615,25,,,,,,websearch_to_tsquery,,,,
4209,to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,s,s,1,0,3614,3802,,,,,,jsonb_string_to_tsvector,,,,
4213,jsonb_to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,s,s,2,0,3614,3802 3802,,,,,,jsonb_to_tsvector,,,,
4210,to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,s,s,1,0,3614,114,,,,,,json_string_to_tsvector,,,,
4215,json_to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,s,s,2,0,3614,114 3802,,,,,,json_to_tsvector,,,,
4211,to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,i,s,2,0,3614,3734 3802,,,,,,jsonb_string_to_tsvector_byid,,,,
4214,jsonb_to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,i,s,3,0,3614,3734 3802 3802,,,,,,jsonb_to_tsvector_byid,,,,
4212,to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,i,s,2,0,3614,3734 114,,,,,,json_string_to_tsvector_byid,,,,
4216,json_to_tsvector,11,10,12,100,0,0,0,f,f,f,t,f,i,s,3,0,3614,3734 114 3802,,,,,,json_to_tsvector_byid,,,,
3752,tsvector_update_trigger,11,10,12,1,0,0,0,f,f,f,f,f,v,s,0,0,2279,"",,,,,,tsvector_update_trigger_byid,,,,
3753,tsvector_update_trigger_column,11,10,12,1,0,0,0,f,f,f,f,f,v,s,0,0,2279,"",,,,,,tsvector_update_trigger_bycolumn,,,,
3759,get_current_ts_config,11,10,12,1,0,0,0,f,f,f,t,f,s,s,0,0,3734,"",,,,,,get_current_ts_config,,,,
3736,regconfigin,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,3734,2275,,,,,,regconfigin,,,,
3737,regconfigout,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,2275,3734,,,,,,regconfigout,,,,
3738,regconfigrecv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3734,2281,,,,,,regconfigrecv,,,,
3739,regconfigsend,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,3734,,,,,,regconfigsend,,,,
3771,regdictionaryin,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,3769,2275,,,,,,regdictionaryin,,,,
3772,regdictionaryout,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,2275,3769,,,,,,regdictionaryout,,,,
3773,regdictionaryrecv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3769,2281,,,,,,regdictionaryrecv,,,,
3774,regdictionarysend,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,3769,,,,,,regdictionarysend,,,,
3806,jsonb_in,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3802,2275,,,,,,jsonb_in,,,,
3805,jsonb_recv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3802,2281,,,,,,jsonb_recv,,,,
3804,jsonb_out,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2275,3802,,,,,,jsonb_out,,,,
3803,jsonb_send,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,3802,,,,,,jsonb_send,,,,
3263,jsonb_object,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3802,1009,,,,,,jsonb_object,,,,
3264,jsonb_object,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,3802,1009 1009,,,,,,jsonb_object_two_arg,,,,
3787,to_jsonb,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,3802,2283,,,,,,to_jsonb,,,,
3265,jsonb_agg_transfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,2,0,2281,2281 2283,,,,,,jsonb_agg_transfn,,,,
6283,jsonb_agg_strict_transfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,2,0,2281,2281 2283,,,,,,jsonb_agg_strict_transfn,,,,
3266,jsonb_agg_finalfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,1,0,3802,2281,,,,,,jsonb_agg_finalfn,,,,
3267,jsonb_agg,11,10,12,1,0,0,0,a,f,f,f,f,s,s,1,0,3802,2283,,,,,,aggregate_dummy,,,,
6284,jsonb_agg_strict,11,10,12,1,0,0,0,a,f,f,f,f,s,s,1,0,3802,2283,,,,,,aggregate_dummy,,,,
3268,jsonb_object_agg_transfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,3,0,2281,2281 2276 2276,,,,,,jsonb_object_agg_transfn,,,,
6285,jsonb_object_agg_strict_transfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,3,0,2281,2281 2276 2276,,,,,,jsonb_object_agg_strict_transfn,,,,
6286,jsonb_object_agg_unique_transfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,3,0,2281,2281 2276 2276,,,,,,jsonb_object_agg_unique_transfn,,,,
6287,jsonb_object_agg_unique_strict_transfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,3,0,2281,2281 2276 2276,,,,,,jsonb_object_agg_unique_strict_transfn,,,,
3269,jsonb_object_agg_finalfn,11,10,12,1,0,0,0,f,f,f,f,f,s,s,1,0,3802,2281,,,,,,jsonb_object_agg_finalfn,,,,
3270,jsonb_object_agg,11,10,12,1,0,0,0,a,f,f,f,f,i,s,2,0,3802,2276 2276,,,"{key,value}",,,aggregate_dummy,,,,
6288,jsonb_object_agg_strict,11,10,12,1,0,0,0,a,f,f,f,f,i,s,2,0,3802,2276 2276,,,"{key,value}",,,aggregate_dummy,,,,
4047,jsonb_exists,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 25,,,,,,jsonb_exists,,,,
6289,jsonb_object_agg_unique,11,10,12,1,0,0,0,a,f,f,f,f,i,s,2,0,3802,2276 2276,,,"{key,value}",,,aggregate_dummy,,,,
6290,jsonb_object_agg_unique_strict,11,10,12,1,0,0,0,a,f,f,f,f,i,s,2,0,3802,2276 2276,,,"{key,value}",,,aggregate_dummy,,,,
3271,jsonb_build_array,11,10,12,1,0,2276,0,f,f,f,f,f,s,s,1,0,3802,2276,{2276},{v},,,,jsonb_build_array,,,,
3272,jsonb_build_array,11,10,12,1,0,0,0,f,f,f,f,f,s,s,0,0,3802,"",,,,,,jsonb_build_array_noargs,,,,
3273,jsonb_build_object,11,10,12,1,0,2276,0,f,f,f,f,f,s,s,1,0,3802,2276,{2276},{v},,,,jsonb_build_object,,,,
3274,jsonb_build_object,11,10,12,1,0,0,0,f,f,f,f,f,s,s,0,0,3802,"",,,,,,jsonb_build_object_noargs,,,,
3262,jsonb_strip_nulls,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3802,3802,,,,,,jsonb_strip_nulls,,,,
3478,jsonb_object_field,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,3802,3802 25,,,"{from_json,field_name}",,,jsonb_object_field,,,,
3214,jsonb_object_field_text,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,25,3802 25,,,"{from_json,field_name}",,,jsonb_object_field_text,,,,
3215,jsonb_array_element,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,3802,3802 23,,,"{from_json,element_index}",,,jsonb_array_element,,,,
3216,jsonb_array_element_text,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,25,3802 23,,,"{from_json,element_index}",,,jsonb_array_element_text,,,,
3217,jsonb_extract_path,11,10,12,1,0,25,0,f,f,f,t,f,i,s,2,0,3802,3802 1009,"{3802,1009}","{i,v}","{from_json,path_elems}",,,jsonb_extract_path,,,,
3940,jsonb_extract_path_text,11,10,12,1,0,25,0,f,f,f,t,f,i,s,2,0,25,3802 1009,"{3802,1009}","{i,v}","{from_json,path_elems}",,,jsonb_extract_path_text,,,,
3219,jsonb_array_elements,11,10,12,1,100,0,0,f,f,f,t,t,i,s,1,0,3802,3802,"{3802,3802}","{i,o}","{from_json,value}",,,jsonb_array_elements,,,,
3465,jsonb_array_elements_text,11,10,12,1,100,0,0,f,f,f,t,t,i,s,1,0,25,3802,"{3802,25}","{i,o}","{from_json,value}",,,jsonb_array_elements_text,,,,
3207,jsonb_array_length,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,23,3802,,,,,,jsonb_array_length,,,,
3931,jsonb_object_keys,11,10,12,1,100,0,0,f,f,f,t,t,i,s,1,0,25,3802,,,,,,jsonb_object_keys,,,,
3208,jsonb_each,11,10,12,1,100,0,0,f,f,f,t,t,i,s,1,0,2249,3802,"{3802,25,3802}","{i,o,o}","{from_json,key,value}",,,jsonb_each,,,,
3932,jsonb_each_text,11,10,12,1,100,0,0,f,f,f,t,t,i,s,1,0,2249,3802,"{3802,25,25}","{i,o,o}","{from_json,key,value}",,,jsonb_each_text,,,,
3209,jsonb_populate_record,11,10,12,1,0,0,0,f,f,f,f,f,s,s,2,0,2283,2283 3802,,,,,,jsonb_populate_record,,,,
6338,jsonb_populate_record_valid,11,10,12,1,0,0,0,f,f,f,f,f,s,s,2,0,16,2283 3802,,,,,,jsonb_populate_record_valid,,,,
3475,jsonb_populate_recordset,11,10,12,1,100,0,0,f,f,f,f,t,s,s,2,0,2283,2283 3802,,,,,,jsonb_populate_recordset,,,,
3490,jsonb_to_record,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,2249,3802,,,,,,jsonb_to_record,,,,
3491,jsonb_to_recordset,11,10,12,1,100,0,0,f,f,f,f,t,s,s,1,0,2249,3802,,,,,,jsonb_to_recordset,,,,
3210,jsonb_typeof,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,25,3802,,,,,,jsonb_typeof,,,,
4038,jsonb_ne,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_ne,,,,
4039,jsonb_lt,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_lt,,,,
4040,jsonb_gt,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_gt,,,,
4041,jsonb_le,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_le,,,,
4042,jsonb_ge,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_ge,,,,
4043,jsonb_eq,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_eq,,,,
4044,jsonb_cmp,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,3802 3802,,,,,,jsonb_cmp,,,,
4045,jsonb_hash,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,23,3802,,,,,,jsonb_hash,,,,
3416,jsonb_hash_extended,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,20,3802 20,,,,,,jsonb_hash_extended,,,,
4046,jsonb_contains,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_contains,,,,
4048,jsonb_exists_any,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 1009,,,,,,jsonb_exists_any,,,,
4049,jsonb_exists_all,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 1009,,,,,,jsonb_exists_all,,,,
4050,jsonb_contained,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 3802,,,,,,jsonb_contained,,,,
3480,gin_compare_jsonb,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,25 25,,,,,,gin_compare_jsonb,,,,
3482,gin_extract_jsonb,11,10,12,1,0,0,0,f,f,f,t,f,i,s,3,0,2281,3802 2281 2281,,,,,,gin_extract_jsonb,,,,
3483,gin_extract_jsonb_query,11,10,12,1,0,0,0,f,f,f,t,f,i,s,7,0,2281,3802 2281 21 2281 2281 2281 2281,,,,,,gin_extract_jsonb_query,,,,
3484,gin_consistent_jsonb,11,10,12,1,0,0,0,f,f,f,t,f,i,s,8,0,16,2281 21 3802 23 2281 2281 2281 2281,,,,,,gin_consistent_jsonb,,,,
3488,gin_triconsistent_jsonb,11,10,12,1,0,0,0,f,f,f,t,f,i,s,7,0,18,2281 21 3802 23 2281 2281 2281,,,,,,gin_triconsistent_jsonb,,,,
3485,gin_extract_jsonb_path,11,10,12,1,0,0,0,f,f,f,t,f,i,s,3,0,2281,3802 2281 2281,,,,,,gin_extract_jsonb_path,,,,
3486,gin_extract_jsonb_query_path,11,10,12,1,0,0,0,f,f,f,t,f,i,s,7,0,2281,3802 2281 21 2281 2281 2281 2281,,,,,,gin_extract_jsonb_query_path,,,,
3487,gin_consistent_jsonb_path,11,10,12,1,0,0,0,f,f,f,t,f,i,s,8,0,16,2281 21 3802 23 2281 2281 2281 2281,,,,,,gin_consistent_jsonb_path,,,,
3489,gin_triconsistent_jsonb_path,11,10,12,1,0,0,0,f,f,f,t,f,i,s,7,0,18,2281 21 3802 23 2281 2281 2281,,,,,,gin_triconsistent_jsonb_path,,,,
3301,jsonb_concat,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,3802,3802 3802,,,,,,jsonb_concat,,,,
3302,jsonb_delete,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,3802,3802 25,,,,,,jsonb_delete,,,,
3303,jsonb_delete,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,3802,3802 23,,,,,,jsonb_delete_idx,,,,
3343,jsonb_delete,11,10,12,1,0,25,0,f,f,f,t,f,i,s,2,0,3802,3802 1009,"{3802,1009}","{i,v}","{from_json,path_elems}",,,jsonb_delete_array,,,,
3304,jsonb_delete_path,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,3802,3802 1009,,,,,,jsonb_delete_path,,,,
3306,jsonb_pretty,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,25,3802,,,,,,jsonb_pretty,,,,
4001,jsonpath_in,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,4072,2275,,,,,,jsonpath_in,,,,
4002,jsonpath_recv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,4072,2281,,,,,,jsonpath_recv,,,,
4003,jsonpath_out,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2275,4072,,,,,,jsonpath_out,,,,
4004,jsonpath_send,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,4072,,,,,,jsonpath_send,,,,
4010,jsonb_path_exists_opr,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 4072,,,,,,jsonb_path_exists_opr,,,,
4011,jsonb_path_match_opr,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,3802 4072,,,,,,jsonb_path_match_opr,,,,
2939,txid_snapshot_in,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2970,2275,,,,,,pg_snapshot_in,,,,
3579,jsonb_insert,11,10,12,1,0,0,0,f,f,f,t,f,i,s,4,1,3802,3802 1009 3802 16,,,"{jsonb_in,path,replacement,insert_after}",({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_insert,,,,
4006,jsonb_path_query,11,10,12,1,1000,0,0,f,f,f,t,t,i,s,4,2,3802,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_query,,,,
1177,jsonb_path_exists_tz,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,2,16,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_exists_tz,,,,
1179,jsonb_path_query_tz,11,10,12,1,1000,0,0,f,f,f,t,t,s,s,4,2,3802,3802 4072 3802 16,,,"{target,path,vars,silent}",({CONST :consttype 3802 :consttypmod -1 :constcollid 0 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 8 [ 32 0 0 0 0 0 0 32 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]}),,jsonb_path_query_tz,,,,
2940,txid_snapshot_out,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2275,2970,,,,,,pg_snapshot_out,,,,
2941,txid_snapshot_recv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2970,2281,,,,,,pg_snapshot_recv,,,,
2942,txid_snapshot_send,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,2970,,,,,,pg_snapshot_send,,,,
2943,txid_current,11,10,12,1,0,0,0,f,f,f,t,f,s,u,0,0,20,"",,,,,,pg_current_xact_id,,,,
3348,txid_current_if_assigned,11,10,12,1,0,0,0,f,f,f,t,f,s,u,0,0,20,"",,,,,,pg_current_xact_id_if_assigned,,,,
2944,txid_current_snapshot,11,10,12,1,0,0,0,f,f,f,t,f,s,s,0,0,2970,"",,,,,,pg_current_snapshot,,,,
2945,txid_snapshot_xmin,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,20,2970,,,,,,pg_snapshot_xmin,,,,
2946,txid_snapshot_xmax,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,20,2970,,,,,,pg_snapshot_xmax,,,,
2947,txid_snapshot_xip,11,10,12,1,50,0,0,f,f,f,t,t,i,s,1,0,20,2970,,,,,,pg_snapshot_xip,,,,
2948,txid_visible_in_snapshot,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,20 2970,,,,,,pg_visible_in_snapshot,,,,
3360,txid_status,11,10,12,1,0,0,0,f,f,f,t,f,v,s,1,0,25,20,,,,,,pg_xact_status,,,,
5055,pg_snapshot_in,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,5038,2275,,,,,,pg_snapshot_in,,,,
5056,pg_snapshot_out,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2275,5038,,,,,,pg_snapshot_out,,,,
5057,pg_snapshot_recv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,5038,2281,,,,,,pg_snapshot_recv,,,,
5058,pg_snapshot_send,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,5038,,,,,,pg_snapshot_send,,,,
5061,pg_current_snapshot,11,10,12,1,0,0,0,f,f,f,t,f,s,s,0,0,5038,"",,,,,,pg_current_snapshot,,,,
5062,pg_snapshot_xmin,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,5069,5038,,,,,,pg_snapshot_xmin,,,,
5063,pg_snapshot_xmax,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,5069,5038,,,,,,pg_snapshot_xmax,,,,
5064,pg_snapshot_xip,11,10,12,1,50,0,0,f,f,f,t,t,i,s,1,0,5069,5038,,,,,,pg_snapshot_xip,,,,
5065,pg_visible_in_snapshot,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,5069 5038,,,,,,pg_visible_in_snapshot,,,,
5059,pg_current_xact_id,11,10,12,1,0,0,0,f,f,f,t,f,s,u,0,0,5069,"",,,,,,pg_current_xact_id,,,,
5060,pg_current_xact_id_if_assigned,11,10,12,1,0,0,0,f,f,f,t,f,s,u,0,0,5069,"",,,,,,pg_current_xact_id_if_assigned,,,,
5066,pg_xact_status,11,10,12,1,0,0,0,f,f,f,t,f,v,s,1,0,25,5069,,,,,,pg_xact_status,,,,
2981,record_eq,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_eq,,,,
2982,record_ne,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_ne,,,,
2983,record_lt,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_lt,,,,
2984,record_gt,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_gt,,,,
2985,record_le,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_le,,,,
2986,record_ge,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_ge,,,,
2987,btrecordcmp,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,2249 2249,,,,,,btrecordcmp,,,,
6192,hash_record,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,23,2249,,,,,,hash_record,,,,
6193,hash_record_extended,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,20,2249 20,,,,,,hash_record_extended,,,,
3181,record_image_eq,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_image_eq,,,,
3182,record_image_ne,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_image_ne,,,,
3183,record_image_lt,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_image_lt,,,,
3184,record_image_gt,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,16,2249 2249,,,,,,record_image_gt,,,,
